NUM_POSTE;AN;MOIS;JOUR;HEURE;U
13103001;1995;3;22;18;48
13103001;1995;3;22;19;57
13103001;1995;3;22;20;71
13103001;1995;3;22;21;81
13103001;1995;3;22;22;85
13103001;1995;3;22;23;88
13103001;1995;3;22;24;89
13103001;1995;3;23;1;91
13103001;1995;3;23;2;90
13103001;1995;3;23;3;92
13103001;1995;3;23;4;93
13103001;1995;3;23;5;92
13103001;1995;3;23;6;93
13103001;1995;3;23;7;94
13103001;1995;3;23;8;77
13103001;1995;3;23;9;66
13103001;1995;3;23;10;43
13103001;1995;3;23;11;36
13103001;1995;3;23;12;30
13103001;1995;3;23;13;32
13103001;1995;3;23;14;41
13103001;1995;3;23;15;53
13103001;1995;3;23;16;57
13103001;1995;3;23;17;66
13103001;1995;3;23;18;73
13103001;1995;3;23;19;81
13103001;1995;3;23;20;86
13103001;1995;3;23;21;89
13103001;1995;3;23;22;93
13103001;1995;3;23;23;94
13103001;1995;3;23;24;94
13103001;1995;3;24;1;95
13103001;1995;3;24;2;95
13103001;1995;3;24;3;95
13103001;1995;3;24;4;95
13103001;1995;3;24;5;96
13103001;1995;3;24;6;96
13103001;1995;3;24;7;97
13103001;1995;3;24;8;97
13103001;1995;3;24;9;82
13103001;1995;3;24;10;69
13103001;1995;3;24;11;58
13103001;1995;3;24;12;49
13103001;1995;3;24;13;45
13103001;1995;3;24;14;45
13103001;1995;3;24;15;49
13103001;1995;3;24;16;55
13103001;1995;3;24;17;71
13103001;1995;3;24;18;85
13103001;1995;3;24;19;89
13103001;1995;3;24;20;89
13103001;1995;3;24;21;94
13103001;1995;3;24;22;94
13103001;1995;3;24;23;95
13103001;1995;3;24;24;95
13103001;1995;3;25;1;95
13103001;1995;3;25;2;95
13103001;1995;3;25;3;95
13103001;1995;3;25;4;95
13103001;1995;3;25;5;95
13103001;1995;3;25;6;96
13103001;1995;3;25;7;97
13103001;1995;3;25;8;96
13103001;1995;3;25;9;80
13103001;1995;3;25;10;53
13103001;1995;3;25;11;54
13103001;1995;3;25;12;46
13103001;1995;3;25;13;40
13103001;1995;3;25;14;38
13103001;1995;3;25;15;42
13103001;1995;3;25;16;44
13103001;1995;3;25;17;41
13103001;1995;3;25;18;49
13103001;1995;3;25;19;50
13103001;1995;3;25;20;50
13103001;1995;3;25;21;50
13103001;1995;3;25;22;51
13103001;1995;3;25;23;54
13103001;1995;3;25;24;54
13103001;1995;3;26;1;54
13103001;1995;3;26;2;53
13103001;1995;3;26;3;51
13103001;1995;3;26;4;58
13103001;1995;3;26;5;62
13103001;1995;3;26;6;65
13103001;1995;3;26;7;64
13103001;1995;3;26;8;59
13103001;1995;3;26;9;55
13103001;1995;3;26;10;50
13103001;1995;3;26;11;46
13103001;1995;3;26;12;45
13103001;1995;3;26;13;42
13103001;1995;3;26;14;40
13103001;1995;3;26;15;39
13103001;1995;3;26;16;40
13103001;1995;3;26;17;40
13103001;1995;3;26;18;44
13103001;1995;3;26;19;46
13103001;1995;3;26;20;46
13103001;1995;3;26;21;43
13103001;1995;3;26;22;43
13103001;1995;3;26;23;43
13103001;1995;3;26;24;48
13103001;1995;3;27;1;55
13103001;1995;3;27;2;60
13103001;1995;3;27;3;61
13103001;1995;3;27;4;71
13103001;1995;3;27;5;72
13103001;1995;3;27;6;78
13103001;1995;3;27;7;71
13103001;1995;3;27;8;54
13103001;1995;3;27;9;47
13103001;1995;3;27;10;43
13103001;1995;3;27;11;42
13103001;1995;3;27;12;55
13103001;1995;3;27;13;68
13103001;1995;3;27;14;67
13103001;1995;3;27;15;58
13103001;1995;3;27;16;57
13103001;1995;3;27;17;61
13103001;1995;3;27;18;63
13103001;1995;3;27;19;67
13103001;1995;3;27;20;81
13103001;1995;3;27;21;62
13103001;1995;3;27;22;59
13103001;1995;3;27;23;53
13103001;1995;3;27;24;47
13103001;1995;3;28;1;47
13103001;1995;3;28;2;46
13103001;1995;3;28;3;44
13103001;1995;3;28;4;45
13103001;1995;3;28;5;49
13103001;1995;3;28;6;53
13103001;1995;3;28;7;52
13103001;1995;3;28;8;46
13103001;1995;3;28;9;42
13103001;1995;3;28;10;35
13103001;1995;3;28;11;30
13103001;1995;3;28;12;25
13103001;1995;3;28;13;27
13103001;1995;3;28;14;21
13103001;1995;3;28;15;23
13103001;1995;3;28;16;23
13103001;1995;3;28;17;23
13103001;1995;3;28;18;29
13103001;1995;3;28;19;31
13103001;1995;3;28;20;39
13103001;1995;3;28;21;40
13103001;1995;3;28;22;55
13103001;1995;3;28;23;53
13103001;1995;3;28;24;60
13103001;1995;3;29;1;81
13103001;1995;3;29;2;89
13103001;1995;3;29;3;90
13103001;1995;3;29;4;90
13103001;1995;3;29;5;92
13103001;1995;3;29;6;94
13103001;1995;3;29;7;96
13103001;1995;3;29;8;94
13103001;1995;3;29;9;67
13103001;1995;3;29;10;62
13103001;1995;3;29;11;45
13103001;1995;3;29;12;54
13103001;1995;3;29;13;48
13103001;1995;3;29;14;44
13103001;1995;3;29;15;44
13103001;1995;3;29;16;36
13103001;1995;3;29;17;30
13103001;1995;3;29;18;34
13103001;1995;3;29;19;36
13103001;1995;3;29;20;46
13103001;1995;3;29;21;50
13103001;1995;3;29;22;61
13103001;1995;3;29;23;55
13103001;1995;3;29;24;56
13103001;1995;3;30;1;56
13103001;1995;3;30;2;59
13103001;1995;3;30;3;64
13103001;1995;3;30;4;65
13103001;1995;3;30;5;60
13103001;1995;3;30;6;60
13103001;1995;3;30;7;56
13103001;1995;3;30;8;51
13103001;1995;3;30;9;46
13103001;1995;3;30;10;42
13103001;1995;3;30;11;41
13103001;1995;3;30;12;37
13103001;1995;3;30;13;36
13103001;1995;3;30;14;35
13103001;1995;3;30;15;34
13103001;1995;3;30;16;33
13103001;1995;3;30;17;35
13103001;1995;3;30;18;38
13103001;1995;3;30;19;38
13103001;1995;3;30;20;39
13103001;1995;3;30;21;39
13103001;1995;3;30;22;37
13103001;1995;3;30;23;36
13103001;1995;3;30;24;36
13103001;1995;3;31;1;40
13103001;1995;3;31;2;41
13103001;1995;3;31;3;44
13103001;1995;3;31;4;44
13103001;1995;3;31;5;52
13103001;1995;3;31;6;48
13103001;1995;3;31;7;45
13103001;1995;3;31;8;37
13103001;1995;3;31;9;35
13103001;1995;3;31;10;29
13103001;1995;3;31;11;26
13103001;1995;3;31;12;22
13103001;1995;3;31;13;23
13103001;1995;3;31;14;24
13103001;1995;3;31;15;23
13103001;1995;3;31;16;25
13103001;1995;3;31;17;26
13103001;1995;3;31;18;26
13103001;1995;3;31;19;26
13103001;1995;3;31;20;39
13103001;1995;3;31;21;45
13103001;1995;3;31;22;50
13103001;1995;3;31;23;53
13103001;1995;3;31;24;53
13103001;1995;4;1;1;53
13103001;1995;4;1;2;55
13103001;1995;4;1;3;56
13103001;1995;4;1;4;57
13103001;1995;4;1;5;58
13103001;1995;4;1;6;58
13103001;1995;4;1;7;57
13103001;1995;4;1;8;55
13103001;1995;4;1;9;51
13103001;1995;4;1;10;50
13103001;1995;4;1;11;47
13103001;1995;4;1;12;46
13103001;1995;4;1;13;47
13103001;1995;4;1;14;47
13103001;1995;4;1;15;49
13103001;1995;4;1;16;52
13103001;1995;4;1;17;58
13103001;1995;4;1;18;64
13103001;1995;4;1;19;66
13103001;1995;4;1;20;66
13103001;1995;4;1;21;67
13103001;1995;4;1;22;67
13103001;1995;4;1;23;69
13103001;1995;4;1;24;71
13103001;1995;4;2;1;73
13103001;1995;4;2;2;76
13103001;1995;4;2;3;78
13103001;1995;4;2;4;78
13103001;1995;4;2;5;77
13103001;1995;4;2;6;83
13103001;1995;4;2;7;72
13103001;1995;4;2;8;59
13103001;1995;4;2;9;54
13103001;1995;4;2;10;49
13103001;1995;4;2;11;45
13103001;1995;4;2;12;46
13103001;1995;4;2;13;51
13103001;1995;4;2;14;53
13103001;1995;4;2;15;56
13103001;1995;4;2;16;62
13103001;1995;4;2;17;70
13103001;1995;4;2;18;75
13103001;1995;4;2;19;82
13103001;1995;4;2;20;86
13103001;1995;4;2;21;90
13103001;1995;4;2;22;93
13103001;1995;4;2;23;92
13103001;1995;4;2;24;94
13103001;1995;4;3;1;96
13103001;1995;4;3;2;97
13103001;1995;4;3;3;97
13103001;1995;4;3;4;97
13103001;1995;4;3;5;97
13103001;1995;4;3;6;97
13103001;1995;4;3;7;92
13103001;1995;4;3;8;83
13103001;1995;4;3;9;73
13103001;1995;4;3;10;66
13103001;1995;4;3;11;65
13103001;1995;4;3;12;61
13103001;1995;4;3;13;60
13103001;1995;4;3;14;59
13103001;1995;4;3;15;60
13103001;1995;4;3;16;56
13103001;1995;4;3;17;67
13103001;1995;4;3;18;78
13103001;1995;4;3;19;85
13103001;1995;4;3;20;88
13103001;1995;4;3;21;91
13103001;1995;4;3;22;92
13103001;1995;4;3;23;94
13103001;1995;4;3;24;94
13103001;1995;4;4;1;93
13103001;1995;4;4;2;93
13103001;1995;4;4;3;94
13103001;1995;4;4;4;95
13103001;1995;4;4;5;95
13103001;1995;4;4;6;96
13103001;1995;4;4;7;94
13103001;1995;4;4;8;79
13103001;1995;4;4;9;73
13103001;1995;4;4;10;68
13103001;1995;4;4;11;65
13103001;1995;4;4;12;60
13103001;1995;4;4;13;58
13103001;1995;4;4;14;62
13103001;1995;4;4;15;64
13103001;1995;4;4;16;65
13103001;1995;4;4;17;69
13103001;1995;4;4;18;77
13103001;1995;4;4;19;83
13103001;1995;4;4;20;86
13103001;1995;4;4;21;89
13103001;1995;4;4;22;94
13103001;1995;4;4;23;96
13103001;1995;4;4;24;96
13103001;1995;4;5;1;94
13103001;1995;4;5;2;95
13103001;1995;4;5;3;95
13103001;1995;4;5;4;95
13103001;1995;4;5;5;95
13103001;1995;4;5;6;96
13103001;1995;4;5;7;97
13103001;1995;4;5;8;92
13103001;1995;4;5;9;73
13103001;1995;4;5;10;68
13103001;1995;4;5;11;64
13103001;1995;4;5;12;61
13103001;1995;4;5;13;58
13103001;1995;4;5;14;55
13103001;1995;4;5;15;61
13103001;1995;4;5;16;68
13103001;1995;4;5;17;72
13103001;1995;4;5;18;76
13103001;1995;4;5;19;84
13103001;1995;4;5;20;86
13103001;1995;4;5;21;89
13103001;1995;4;5;22;93
13103001;1995;4;5;23;92
13103001;1995;4;5;24;91
13103001;1995;4;6;1;91
13103001;1995;4;6;2;92
13103001;1995;4;6;3;93
13103001;1995;4;6;4;93
13103001;1995;4;6;5;94
13103001;1995;4;6;6;94
13103001;1995;4;6;7;94
13103001;1995;4;6;8;90
13103001;1995;4;6;9;88
13103001;1995;4;6;10;81
13103001;1995;4;6;11;75
13103001;1995;4;6;12;64
13103001;1995;4;6;13;61
13103001;1995;4;6;14;47
13103001;1995;4;6;15;46
13103001;1995;4;6;16;47
13103001;1995;4;6;17;47
13103001;1995;4;6;18;49
13103001;1995;4;6;19;52
13103001;1995;4;6;20;55
13103001;1995;4;6;21;55
13103001;1995;4;6;22;58
13103001;1995;4;6;23;75
13103001;1995;4;6;24;83
13103001;1995;4;7;1;87
13103001;1995;4;7;2;84
13103001;1995;4;7;3;88
13103001;1995;4;7;4;89
13103001;1995;4;7;5;92
13103001;1995;4;7;6;94
13103001;1995;4;7;7;93
13103001;1995;4;7;8;70
13103001;1995;4;7;9;60
13103001;1995;4;7;10;53
13103001;1995;4;7;11;48
13103001;1995;4;7;12;46
13103001;1995;4;7;13;40
13103001;1995;4;7;14;38
13103001;1995;4;7;15;42
13103001;1995;4;7;16;43
13103001;1995;4;7;17;47
13103001;1995;4;7;18;51
13103001;1995;4;7;19;54
13103001;1995;4;7;20;58
13103001;1995;4;7;21;61
13103001;1995;4;7;22;61
13103001;1995;4;7;23;60
13103001;1995;4;7;24;61
13103001;1995;4;8;1;62
13103001;1995;4;8;2;63
13103001;1995;4;8;3;64
13103001;1995;4;8;4;63
13103001;1995;4;8;5;64
13103001;1995;4;8;6;64
13103001;1995;4;8;7;62
13103001;1995;4;8;8;57
13103001;1995;4;8;9;54
13103001;1995;4;8;10;50
13103001;1995;4;8;11;44
13103001;1995;4;8;12;38
13103001;1995;4;8;13;36
13103001;1995;4;8;14;36
13103001;1995;4;8;15;33
13103001;1995;4;8;16;33
13103001;1995;4;8;17;30
13103001;1995;4;8;18;32
13103001;1995;4;8;19;32
13103001;1995;4;8;20;32
13103001;1995;4;8;21;36
13103001;1995;4;8;22;36
13103001;1995;4;8;23;37
13103001;1995;4;8;24;38
13103001;1995;4;9;1;40
13103001;1995;4;9;2;41
13103001;1995;4;9;3;42
13103001;1995;4;9;4;44
13103001;1995;4;9;5;45
13103001;1995;4;9;6;44
13103001;1995;4;9;7;44
13103001;1995;4;9;8;43
13103001;1995;4;9;9;37
13103001;1995;4;9;10;34
13103001;1995;4;9;11;32
13103001;1995;4;9;12;30
13103001;1995;4;9;13;25
13103001;1995;4;9;14;25
13103001;1995;4;9;15;23
13103001;1995;4;9;16;26
13103001;1995;4;9;17;31
13103001;1995;4;9;18;34
13103001;1995;4;9;19;36
13103001;1995;4;9;20;38
13103001;1995;4;9;21;41
13103001;1995;4;9;22;45
13103001;1995;4;9;23;61
13103001;1995;4;9;24;68
13103001;1995;4;10;1;81
13103001;1995;4;10;2;73
13103001;1995;4;10;3;76
13103001;1995;4;10;4;76
13103001;1995;4;10;5;75
13103001;1995;4;10;6;75
13103001;1995;4;10;7;73
13103001;1995;4;10;8;59
13103001;1995;4;10;9;59
13103001;1995;4;10;10;54
13103001;1995;4;10;11;52
13103001;1995;4;10;12;48
13103001;1995;4;10;13;53
13103001;1995;4;10;14;52
13103001;1995;4;10;15;54
13103001;1995;4;10;16;59
13103001;1995;4;10;17;60
13103001;1995;4;10;18;69
13103001;1995;4;10;19;78
13103001;1995;4;10;20;85
13103001;1995;4;10;21;88
13103001;1995;4;10;22;91
13103001;1995;4;10;23;93
13103001;1995;4;10;24;95
13103001;1995;4;11;1;94
13103001;1995;4;11;2;94
13103001;1995;4;11;3;95
13103001;1995;4;11;4;94
13103001;1995;4;11;5;93
13103001;1995;4;11;6;94
13103001;1995;4;11;7;89
13103001;1995;4;11;8;76
13103001;1995;4;11;9;63
13103001;1995;4;11;10;56
13103001;1995;4;11;11;52
13103001;1995;4;11;12;49
13103001;1995;4;11;13;46
13103001;1995;4;11;14;38
13103001;1995;4;11;15;49
13103001;1995;4;11;16;53
13103001;1995;4;11;17;60
13103001;1995;4;11;18;66
13103001;1995;4;11;19;74
13103001;1995;4;11;20;82
13103001;1995;4;11;21;88
13103001;1995;4;11;22;88
13103001;1995;4;11;23;94
13103001;1995;4;11;24;95
13103001;1995;4;12;1;96
13103001;1995;4;12;2;96
13103001;1995;4;12;3;94
13103001;1995;4;12;4;95
13103001;1995;4;12;5;95
13103001;1995;4;12;6;96
13103001;1995;4;12;7;97
13103001;1995;4;12;8;83
13103001;1995;4;12;9;67
13103001;1995;4;12;10;55
13103001;1995;4;12;11;53
13103001;1995;4;12;12;48
13103001;1995;4;12;13;44
13103001;1995;4;12;14;38
13103001;1995;4;12;15;54
13103001;1995;4;12;16;58
13103001;1995;4;12;17;59
13103001;1995;4;12;18;68
13103001;1995;4;12;19;82
13103001;1995;4;12;20;88
13103001;1995;4;12;21;54
13103001;1995;4;12;22;45
13103001;1995;4;12;23;47
13103001;1995;4;12;24;49
13103001;1995;4;13;1;49
13103001;1995;4;13;2;50
13103001;1995;4;13;3;53
13103001;1995;4;13;4;57
13103001;1995;4;13;5;60
13103001;1995;4;13;6;60
13103001;1995;4;13;7;58
13103001;1995;4;13;8;56
13103001;1995;4;13;9;52
13103001;1995;4;13;10;87
13103001;1995;4;13;11;89
13103001;1995;4;13;12;84
13103001;1995;4;13;13;75
13103001;1995;4;13;14;58
13103001;1995;4;13;15;45
13103001;1995;4;13;16;55
13103001;1995;4;13;17;58
13103001;1995;4;13;18;45
13103001;1995;4;13;19;44
13103001;1995;4;13;20;46
13103001;1995;4;13;21;54
13103001;1995;4;13;22;78
13103001;1995;4;13;23;85
13103001;1995;4;13;24;76
13103001;1995;4;14;1;62
13103001;1995;4;14;2;62
13103001;1995;4;14;3;70
13103001;1995;4;14;4;76
13103001;1995;4;14;5;75
13103001;1995;4;14;6;70
13103001;1995;4;14;7;67
13103001;1995;4;14;8;59
13103001;1995;4;14;9;53
13103001;1995;4;14;10;50
13103001;1995;4;14;11;46
13103001;1995;4;14;12;39
13103001;1995;4;14;13;38
13103001;1995;4;14;14;35
13103001;1995;4;14;15;30
13103001;1995;4;14;16;29
13103001;1995;4;14;17;61
13103001;1995;4;14;18;70
13103001;1995;4;14;19;78
13103001;1995;4;14;20;83
13103001;1995;4;14;21;85
13103001;1995;4;14;22;89
13103001;1995;4;14;23;91
13103001;1995;4;14;24;93
13103001;1995;4;15;1;93
13103001;1995;4;15;2;90
13103001;1995;4;15;3;82
13103001;1995;4;15;4;84
13103001;1995;4;15;5;86
13103001;1995;4;15;6;89
13103001;1995;4;15;7;78
13103001;1995;4;15;8;64
13103001;1995;4;15;9;48
13103001;1995;4;15;10;44
13103001;1995;4;15;11;37
13103001;1995;4;15;12;34
13103001;1995;4;15;13;32
13103001;1995;4;15;14;29
13103001;1995;4;15;15;31
13103001;1995;4;15;16;31
13103001;1995;4;15;17;31
13103001;1995;4;15;18;32
13103001;1995;4;15;19;33
13103001;1995;4;15;20;37
13103001;1995;4;15;21;39
13103001;1995;4;15;22;40
13103001;1995;4;15;23;42
13103001;1995;4;15;24;43
13103001;1995;4;16;1;47
13103001;1995;4;16;2;49
13103001;1995;4;16;3;53
13103001;1995;4;16;4;55
13103001;1995;4;16;5;57
13103001;1995;4;16;6;61
13103001;1995;4;16;7;61
13103001;1995;4;16;8;64
13103001;1995;4;16;9;57
13103001;1995;4;16;10;49
13103001;1995;4;16;11;46
13103001;1995;4;16;12;45
13103001;1995;4;16;13;44
13103001;1995;4;16;14;46
13103001;1995;4;16;15;43
13103001;1995;4;16;16;45
13103001;1995;4;16;17;44
13103001;1995;4;16;18;42
13103001;1995;4;16;19;44
13103001;1995;4;16;20;49
13103001;1995;4;16;21;49
13103001;1995;4;16;22;52
13103001;1995;4;16;23;54
13103001;1995;4;16;24;55
13103001;1995;4;17;1;55
13103001;1995;4;17;2;57
13103001;1995;4;17;3;58
13103001;1995;4;17;4;58
13103001;1995;4;17;5;59
13103001;1995;4;17;6;56
13103001;1995;4;17;7;51
13103001;1995;4;17;8;48
13103001;1995;4;17;9;44
13103001;1995;4;17;10;48
13103001;1995;4;17;11;42
13103001;1995;4;17;12;38
13103001;1995;4;17;13;38
13103001;1995;4;17;14;38
13103001;1995;4;17;15;38
13103001;1995;4;17;16;36
13103001;1995;4;17;17;36
13103001;1995;4;17;18;41
13103001;1995;4;17;19;44
13103001;1995;4;17;20;47
13103001;1995;4;17;21;50
13103001;1995;4;17;22;52
13103001;1995;4;17;23;56
13103001;1995;4;17;24;57
13103001;1995;4;18;1;63
13103001;1995;4;18;2;65
13103001;1995;4;18;3;70
13103001;1995;4;18;4;78
13103001;1995;4;18;5;83
13103001;1995;4;18;6;82
13103001;1995;4;18;7;75
13103001;1995;4;18;8;64
13103001;1995;4;18;9;50
13103001;1995;4;18;10;47
13103001;1995;4;18;11;47
13103001;1995;4;18;12;48
13103001;1995;4;18;13;47
13103001;1995;4;18;14;51
13103001;1995;4;18;15;52
13103001;1995;4;18;16;55
13103001;1995;4;18;17;65
13103001;1995;4;18;18;75
13103001;1995;4;18;19;84
13103001;1995;4;18;20;85
13103001;1995;4;18;21;88
13103001;1995;4;18;22;89
13103001;1995;4;18;23;88
13103001;1995;4;18;24;92
13103001;1995;4;19;1;94
13103001;1995;4;19;2;96
13103001;1995;4;19;3;96
13103001;1995;4;19;4;92
13103001;1995;4;19;5;93
13103001;1995;4;19;6;92
13103001;1995;4;19;7;85
13103001;1995;4;19;8;77
13103001;1995;4;19;9;71
13103001;1995;4;19;10;71
13103001;1995;4;19;11;73
13103001;1995;4;19;12;74
13103001;1995;4;19;13;87
13103001;1995;4;19;14;65
13103001;1995;4;19;15;73
13103001;1995;4;19;16;78
13103001;1995;4;19;17;71
13103001;1995;4;19;18;73
13103001;1995;4;19;19;70
13103001;1995;4;19;20;86
13103001;1995;4;19;21;93
13103001;1995;4;19;22;92
13103001;1995;4;19;23;90
13103001;1995;4;19;24;85
13103001;1995;4;20;1;84
13103001;1995;4;20;2;82
13103001;1995;4;20;3;84
13103001;1995;4;20;4;84
13103001;1995;4;20;5;82
13103001;1995;4;20;6;82
13103001;1995;4;20;7;78
13103001;1995;4;20;8;76
13103001;1995;4;20;9;71
13103001;1995;4;20;10;65
13103001;1995;4;20;11;60
13103001;1995;4;20;12;54
13103001;1995;4;20;13;49
13103001;1995;4;20;14;48
13103001;1995;4;20;15;48
13103001;1995;4;20;16;46
13103001;1995;4;20;17;51
13103001;1995;4;20;18;52
13103001;1995;4;20;19;69
13103001;1995;4;20;20;84
13103001;1995;4;20;21;84
13103001;1995;4;20;22;83
13103001;1995;4;20;23;84
13103001;1995;4;20;24;83
13103001;1995;4;21;1;85
13103001;1995;4;21;2;84
13103001;1995;4;21;3;89
13103001;1995;4;21;4;93
13103001;1995;4;21;5;87
13103001;1995;4;21;6;85
13103001;1995;4;21;7;81
13103001;1995;4;21;8;74
13103001;1995;4;21;9;64
13103001;1995;4;21;10;65
13103001;1995;4;21;11;56
13103001;1995;4;21;12;66
13103001;1995;4;21;13;84
13103001;1995;4;21;14;89
13103001;1995;4;21;15;91
13103001;1995;4;21;16;93
13103001;1995;4;21;17;92
13103001;1995;4;21;18;91
13103001;1995;4;21;19;93
13103001;1995;4;21;20;92
13103001;1995;4;21;21;94
13103001;1995;4;21;22;93
13103001;1995;4;21;23;94
13103001;1995;4;21;24;95
13103001;1995;4;22;1;96
13103001;1995;4;22;2;96
13103001;1995;4;22;3;95
13103001;1995;4;22;4;95
13103001;1995;4;22;5;95
13103001;1995;4;22;6;94
13103001;1995;4;22;7;93
13103001;1995;4;22;8;91
13103001;1995;4;22;9;87
13103001;1995;4;22;10;74
13103001;1995;4;22;11;65
13103001;1995;4;22;12;55
13103001;1995;4;22;13;44
13103001;1995;4;22;14;50
13103001;1995;4;22;15;48
13103001;1995;4;22;16;53
13103001;1995;4;22;17;67
13103001;1995;4;22;18;78
13103001;1995;4;22;19;85
13103001;1995;4;22;20;88
13103001;1995;4;22;21;90
13103001;1995;4;22;22;92
13103001;1995;4;22;23;94
13103001;1995;4;22;24;95
13103001;1995;4;23;1;96
13103001;1995;4;23;2;96
13103001;1995;4;23;3;97
13103001;1995;4;23;4;97
13103001;1995;4;23;5;96
13103001;1995;4;23;6;95
13103001;1995;4;23;7;96
13103001;1995;4;23;8;96
13103001;1995;4;23;9;95
13103001;1995;4;23;10;94
13103001;1995;4;23;11;95
13103001;1995;4;23;12;94
13103001;1995;4;23;13;94
13103001;1995;4;23;14;94
13103001;1995;4;23;15;91
13103001;1995;4;23;16;91
13103001;1995;4;23;17;93
13103001;1995;4;23;18;94
13103001;1995;4;23;19;95
13103001;1995;4;23;20;96
13103001;1995;4;23;21;95
13103001;1995;4;23;22;96
13103001;1995;4;23;23;96
13103001;1995;4;23;24;96
13103001;1995;4;24;1;97
13103001;1995;4;24;2;96
13103001;1995;4;24;3;96
13103001;1995;4;24;4;97
13103001;1995;4;24;5;97
13103001;1995;4;24;6;97
13103001;1995;4;24;7;97
13103001;1995;4;24;8;96
13103001;1995;4;24;9;95
13103001;1995;4;24;10;92
13103001;1995;4;24;11;94
13103001;1995;4;24;12;95
13103001;1995;4;24;13;94
13103001;1995;4;24;14;89
13103001;1995;4;24;15;92
13103001;1995;4;24;16;94
13103001;1995;4;24;17;93
13103001;1995;4;24;18;95
13103001;1995;4;24;19;96
13103001;1995;4;24;20;96
13103001;1995;4;24;21;96
13103001;1995;4;24;22;97
13103001;1995;4;24;23;97
13103001;1995;4;24;24;96
13103001;1995;4;25;1;96
13103001;1995;4;25;2;95
13103001;1995;4;25;3;94
13103001;1995;4;25;4;94
13103001;1995;4;25;5;93
13103001;1995;4;25;6;91
13103001;1995;4;25;7;88
13103001;1995;4;25;8;88
13103001;1995;4;25;9;85
13103001;1995;4;25;10;81
13103001;1995;4;25;11;82
13103001;1995;4;25;12;77
13103001;1995;4;25;13;75
13103001;1995;4;25;14;72
13103001;1995;4;25;15;71
13103001;1995;4;25;16;73
13103001;1995;4;25;17;76
13103001;1995;4;25;18;77
13103001;1995;4;25;19;78
13103001;1995;4;25;20;78
13103001;1995;4;25;21;76
13103001;1995;4;25;22;77
13103001;1995;4;25;23;76
13103001;1995;4;25;24;73
13103001;1995;4;26;1;80
13103001;1995;4;26;2;84
13103001;1995;4;26;3;85
13103001;1995;4;26;4;82
13103001;1995;4;26;5;80
13103001;1995;4;26;6;78
13103001;1995;4;26;7;71
13103001;1995;4;26;8;70
13103001;1995;4;26;9;63
13103001;1995;4;26;10;60
13103001;1995;4;26;11;56
13103001;1995;4;26;12;55
13103001;1995;4;26;13;52
13103001;1995;4;26;14;53
13103001;1995;4;26;15;54
13103001;1995;4;26;16;58
13103001;1995;4;26;17;56
13103001;1995;4;26;18;60
13103001;1995;4;26;19;64
13103001;1995;4;26;20;67
13103001;1995;4;26;21;72
13103001;1995;4;26;22;74
13103001;1995;4;26;23;75
13103001;1995;4;26;24;77
13103001;1995;4;27;1;77
13103001;1995;4;27;2;82
13103001;1995;4;27;3;87
13103001;1995;4;27;4;89
13103001;1995;4;27;5;91
13103001;1995;4;27;6;86
13103001;1995;4;27;7;75
13103001;1995;4;27;8;68
13103001;1995;4;27;9;58
13103001;1995;4;27;10;55
13103001;1995;4;27;11;52
13103001;1995;4;27;12;51
13103001;1995;4;27;13;57
13103001;1995;4;27;14;53
13103001;1995;4;27;15;49
13103001;1995;4;27;16;49
13103001;1995;4;27;17;49
13103001;1995;4;27;18;65
13103001;1995;4;27;19;78
13103001;1995;4;27;20;84
13103001;1995;4;27;21;89
13103001;1995;4;27;22;91
13103001;1995;4;27;23;94
13103001;1995;4;27;24;94
13103001;1995;4;28;1;94
13103001;1995;4;28;2;94
13103001;1995;4;28;3;92
13103001;1995;4;28;4;92
13103001;1995;4;28;5;91
13103001;1995;4;28;6;89
13103001;1995;4;28;7;78
13103001;1995;4;28;8;66
13103001;1995;4;28;9;56
13103001;1995;4;28;10;61
13103001;1995;4;28;11;60
13103001;1995;4;28;12;56
13103001;1995;4;28;13;57
13103001;1995;4;28;14;57
13103001;1995;4;28;15;65
13103001;1995;4;28;16;71
13103001;1995;4;28;17;66
13103001;1995;4;28;18;74
13103001;1995;4;28;19;85
13103001;1995;4;28;20;86
13103001;1995;4;28;21;90
13103001;1995;4;28;22;91
13103001;1995;4;28;23;92
13103001;1995;4;28;24;89
13103001;1995;4;29;1;94
13103001;1995;4;29;2;94
13103001;1995;4;29;3;95
13103001;1995;4;29;4;95
13103001;1995;4;29;5;95
13103001;1995;4;29;6;96
13103001;1995;4;29;7;86
13103001;1995;4;29;8;67
13103001;1995;4;29;9;51
13103001;1995;4;29;10;51
13103001;1995;4;29;11;45
13103001;1995;4;29;12;43
13103001;1995;4;29;13;46
13103001;1995;4;29;14;45
13103001;1995;4;29;15;57
13103001;1995;4;29;16;66
13103001;1995;4;29;17;85
13103001;1995;4;29;18;91
13103001;1995;4;29;19;91
13103001;1995;4;29;20;94
13103001;1995;4;29;21;94
13103001;1995;4;29;22;96
13103001;1995;4;29;23;95
13103001;1995;4;29;24;96
13103001;1995;4;30;1;96
13103001;1995;4;30;2;96
13103001;1995;4;30;3;97
13103001;1995;4;30;4;95
13103001;1995;4;30;5;96
13103001;1995;4;30;6;94
13103001;1995;4;30;7;85
13103001;1995;4;30;8;78
13103001;1995;4;30;9;64
13103001;1995;4;30;10;58
13103001;1995;4;30;11;52
13103001;1995;4;30;12;45
